Occupation,Age,Annual_Income,Interest_Rate,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Payment_Behaviour,Monthly_Balance,CONTRACT_CODE,APPROVED_AMOUNT,GRANT_DATE,EXPIRY_DATE,TENURE,TERM,LOAN_TYPE,LOAN_DESCRIPTION,LOAN_PRODUCT,LTYPE,BUSINESS_DATE,PRINCIPAL_OS,INTEREST_OS,PRINCIPAL_ARREARS,CURRENT_COMMITTMENT,INSTALLMENT_AMOUNT,INSTALLMENT_FREQ_PRINCIPAL,INSTALLMENT_FREQ_INTEREST,RISK_GRADE,ECONOMIC_SECTOR,INDUSTRY,SECTOR,TERM_OF_PAYMENT,COLLATTERAL,COLLATERAL_VALUE,year,Credit_Score,Occupation
Media_Manager,30,34081.38,15.0,"Not Specified, Auto Loan, and Student Loan",30.0,14,High_spent_Large_value_payments,392.19618457022375,1000009438808,2000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,1065902.462,7180.411999999999,0.0,0.0,55555.56,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Poor,Media_Manager
Media_Manager,30_,34081.38,15.0,"Not Specified, Auto Loan, and Student Loan",31.0,14,Low_spent_Large_value_payments,260.9124018324295,1000009438819,1000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,831135.8219999999,2725.184,0.0,0.0,27777.78,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Poor,Media_Manager
Architect,30,34081.38,15.0,"Not Specified, Auto Loan, and Student Loan",34.0,14,Low_spent_Small_value_payments,260.0809753987602,1000009438827,5000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,4244889.848,24844.632,0.0,0.0,246913.58,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Poor,_______
Architect,30,34081.38,15.0,"Not Specified, Auto Loan, and Student Loan",27.0,14,High_spent_Large_value_payments,397.2283547370202,1000009438991,20000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,385.456,412996.304,0.0,0.0,987654.32,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,_______
Media_Manager,30,34081.38,15.0,"Not Specified, Auto Loan, and Student Loan",30.0,14,!@9#%8,410.6743660782873,1000009439009,10000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,385.456,244996.426,0.0,0.0,493827.16,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,Media_Manager
Media_Manager,30,34081.38,15.0,"Not Specified, Auto Loan, and Student Loan",30.0,11,High_spent_Small_value_payments,395.17338668866836,1000009439017,10000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,385.456,244996.426,0.0,0.0,493827.16,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,Media_Manager
Media_Manager,30,34081.38,15.0,"Not Specified, Auto Loan, and Student Loan",30.0,14,High_spent_Medium_value_payments,411.3068036170128,1000009439025,2000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,1065902.462,7180.411999999999,0.0,0.0,98765.43,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Poor,Media_Manager
Doctor,23,114838.41,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",13.0,11,High_spent_Small_value_payments,802.3004421328528,1000009439181,5000000.0,2010-04-06,2020-03-29 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,3905499.78,16773.658,0.0,0.0,158730.16,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Doctor
Doctor,23,114838.41,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",14.0,8,High_spent_Large_value_payments,785.2583558699787,1000009439197,5000000.0,2010-11-11,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Doctor
Doctor,23,114838.41_,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",11.0,11,High_spent_Small_value_payments,547.1081623988198,1000009439203,5000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Doctor
Doctor,23,114838.41,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",11.0,14,!@9#%8,772.4119086,1000009439211,1000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,804174.22,2772.584,0.0,0.0,41666.67,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Doctor
Doctor,23,114838.41,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",11.0,11,High_spent_Small_value_payments,367.6845938942932,1000009439319,20000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,385.456,412996.304,0.0,0.0,987654.32,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,Doctor
Doctor,24,114838.41,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",13.0,14,!@9#%8,491.11338755538793,1000009439327,5000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,4244889.848,24844.632,0.0,0.0,246913.58,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Good,Doctor
Doctor,24,114838.41,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",11.0,16,High_spent_Medium_value_payments,792.0256603398883,1000009439335,1000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,493182.974,11851.07,0.0,0.0,111111.11,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Good,Doctor
Doctor,24_,114838.41,7.0,"Personal Loan, Debt Consolidation Loan, and Auto Loan",11.0,11,High_spent_Large_value_payments,742.9221908300779,1000009439491,5000000.0,2010-11-11,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,4124190.544,24844.632,0.0,0.0,555555.56,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Standard,Doctor
Journalist,44,31370.8,12.0,"Not Specified, and Payday Loan",4.0,0,High_spent_Small_value_payments,341.55442316289026,1000009439505,5000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Journalist
Journalist,44,31370.8,12.0,"Not Specified, and Payday Loan",2.0,0,Low_spent_Small_value_payments,227.1627349487646,1000009439513,5000000.0,2010-11-11,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Journalist
Journalist,44,31370.8,12.0,"Not Specified, and Payday Loan",-2.0,0,Low_spent_Medium_value_payments,375.0865082781542,1000009439521,5000000.0,2010-11-11,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Journalist
Journalist,44,31370.8,12.0,"Not Specified, and Payday Loan",1.0,0,Low_spent_Small_value_payments,292.3016778366485,1000009439537,5000000.0,2010-11-11,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Journalist
Journalist,44,31370.8,12.0,"Not Specified, and Payday Loan",1.0,0,Low_spent_Small_value_payments,341.20663263941435,1000009439548,2000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,1065902.462,7180.411999999999,0.0,0.0,55555.55,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Journalist
Journalist,44,31370.8,12.0,"Not Specified, and Payday Loan",1.0,0,Low_spent_Medium_value_payments,378.18977936486505,1000009439556,5000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,4124190.544,24844.632,0.0,0.0,555555.56,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Good,Journalist
Journalist,45,31370.8,12.0,"Not Specified, and Payday Loan",-1.0,2,Low_spent_Small_value_payments,337.51230376982244,1000009439707,5000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Journalist
Journalist,45,31370.8,12.0,"Not Specified, and Payday Loan",-2.0,2,Low_spent_Small_value_payments,273.2623770631024,1000009439718,2000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,1065902.462,7180.411999999999,0.0,0.0,55555.56,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Good,Journalist
Teacher,40,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",16.0,20,High_spent_Medium_value_payments,362.54571194023237,1000009439726,20000000.0,2010-12-06,2020-11-24 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,385.456,242886.85,0.0,0.0,555555.56,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Standard,Teacher
Teacher,40,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",16.0,20,High_spent_Large_value_payments,399.7213311259382,1000009439734,2000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,1065902.462,7180.411999999999,0.0,0.0,98765.43,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,Teacher
Architect,40,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",16.0,20,Low_spent_Large_value_payments,229.6698268253028,1000009439874,5000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,4244889.848,24844.632,0.0,0.0,246913.58,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,_______
Teacher,40,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",17.0,22,High_spent_Large_value_payments,444.65984713650323,1000009439882,5000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,4244889.848,24844.632,0.0,0.0,246913.58,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,Teacher
Teacher,40,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",16.0,20,Low_spent_Small_value_payments,276.5227242515123,1000009439898,2000000.0,2011-06-24,2021-06-06 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,1065902.462,7180.411999999999,0.0,0.0,98765.43,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2021,Standard,Teacher
Teacher,40,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",16.0,20,High_spent_Medium_value_payments,406.9923272339233,1000009440139,1000000.0,2010-11-07,2020-09-27 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,831135.8219999999,2725.184,0.0,0.0,27777.78,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Standard,Teacher
Teacher,40,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",16.0,20,!@9#%8,444.4252395051343,1000009440147,5000000.0,2010-12-06,2020-11-24 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2894438.272,16773.658,0.0,0.0,138888.89,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Standard,Teacher
Teacher,41,33751.27,20.0,"Credit-Builder Loan, Personal Loan, and Auto Loan",16.0,17,High_spent_Large_value_payments,443.88279713203934,1000009440155,20000000.0,2010-12-06,2020-11-24 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,385.456,242886.85,0.0,0.0,493827.16,0,0,RG1,Consumer and staff loans,Amhara Region,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,1764000000.0,2020,Standard,Teacher
Engineer,32,88640.24,1.0,"Payday Loan, and Payday Loan",-1.0,0,High_spent_Large_value_payments,732.5635317,1000009440187,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Engineer
Engineer,33_,88640.24,433.0,"Payday Loan, and Payday Loan",4.0,2,High_spent_Large_value_payments,674.3205073907143,1000009440198,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Good,Engineer
Engineer,33,88640.24,1.0,"Payday Loan, and Payday Loan",4.0,0,High_spent_Medium_value_payments,543.3063842324688,1000009440201,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Engineer
Engineer,33,88640.24,1.0,"Payday Loan, and Payday Loan",4.0,2,Low_spent_Small_value_payments,86.63611982901625,1000009440217,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Engineer
Engineer,33,88640.24,1.0,"Payday Loan, and Payday Loan",4.0,2,High_spent_Medium_value_payments,561.8766736172248,1000009440228,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,258184.88,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Good,Engineer
Engineer,33,88640.24,1.0,"Payday Loan, and Payday Loan",4.0,0,Low_spent_Small_value_payments,195.36907909976551,1000009440236,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,262164.85,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Good,Engineer
Engineer,33,88640.24_,1.0,"Payday Loan, and Payday Loan",4.0,2,High_spent_Large_value_payments,667.4204738170387,1000009440244,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,258184.88,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Good,Engineer
Engineer,33,88640.24,1.0,"Payday Loan, and Payday Loan",-1.0,16,High_spent_Large_value_payments,733.0533444127112,1000009440252,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Good,Engineer
Entrepreneur,35,54392.16,14.0,"Not Specified, Student Loan, and Personal Loan",10.0,8,Low_spent_Large_value_payments,378.54048018698535,1000009440268,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,258184.88,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Entrepreneur,35_,54392.16,14.0,"Not Specified, Student Loan, and Personal Loan",10.0,10,High_spent_Medium_value_payments,459.52405345965286,1000009440279,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Entrepreneur,35,54392.16_,14.0,"Not Specified, Student Loan, and Personal Loan",15.0,11,High_spent_Large_value_payments,558.9263489897351,1000009440287,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,258184.88,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Entrepreneur,35,54392.16,14.0,"Not Specified, Student Loan, and Personal Loan",10.0,7,Low_spent_Small_value_payments,147.43368987341347,1000009440295,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,258184.88,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Entrepreneur,35,54392.16,14.0,"Not Specified, Student Loan, and Personal Loan",10.0,8,Low_spent_Small_value_payments,409.15747216385233,1000009440309,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Entrepreneur,35,54392.16,14.0,"Not Specified, Student Loan, and Personal Loan",10.0,8,Low_spent_Small_value_payments,7.129357073661937,1000009440317,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,303216.84,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Entrepreneur,36,54392.16,14.0,"Not Specified, Student Loan, and Personal Loan",10.0,8,Low_spent_Large_value_payments,464.1635141118658,1000009440325,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,258184.88,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Entrepreneur,36,54392.16,14.0,"Not Specified, Student Loan, and Personal Loan",10.0,8,Low_spent_Small_value_payments,147.15801969696355,1000009440333,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Standard,Entrepreneur
Manager,39,8701.545,32.0,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23.0,9,Low_spent_Large_value_payments,272.2984679091685,1000009440376,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,258184.88,0,0,RG1,Consumer and staff loans,Housing projects,Construction,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Poor,Manager
Manager,39,8701.545,32.0,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23.0,9,Low_spent_Large_value_payments,250.64951389296183,1000009440384,3000000.0,2011-06-25,2021-06-19 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,2013965.002,34147.214,0.0,0.0,333333.33,0,0,RG1,Consumer and staff loans,Housing Development,GOVERNMENT SECTOR,Annually,Written undertaking by Gov't Organ,2136000000.0,2021,Poor,Manager
